team,w_l,wins,losses,win_loss_pct,offensive_opp_pts,offensive_opp_ppg,defensive_opp_pts,defensive_opp_ppg,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_free_throws_made,total_free_throw_att,total_free_throw_pct,total_steals,steal_pct,total_assists,total_turnovers,turnover_ratio,total_blocks,total_block_pct,total_rebounds,average_rebounds,total_opp_rebounds,average_opp_rebounds,reb_margin,Seed,team_market,team_name,team_id,total_games_played,total_minutes_played,total_field_goals_made-1,total_field_goals_att-1,total_field_goals_pct-1,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made-1,total_three_points_att-1,total_three_points_pct-1,total_blocked_att,total_free_throws_made-1,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds-1,total_assists-1,total_turnovers-1,total_assists_turnover_ratio,total_steals-1,total_blocks-1,total_personal_fouls,total_tech_fouls,total_points,total_fast_break_pts,total_flagrant_fouls,total_points_off_turnovers,total_second_chance_pts,total_ejections,total_foulouts,total_points_in_paint,total_efficiency,total_true_shooting_att,total_true_shooting_pct,average_fast_break_pts,average_points_off_turnovers,average_second_chance_pts,average_minutes,average_points,average_off_rebounds,average_def_rebounds,average_rebounds-1,average_assists,average_steals,average_blocks,average_turnovers,average_personal_fouls,average_flagrant_fouls,average_blocked_att,average_field_goals_made,average_field_goals_att,average_three_points_made,average_three_points_att,average_free_throws_made,average_free_throws_att,average_two_points_made,average_two_points_att,average_points_in_paint,average_efficiency,average_true_shooting_att,Currentcoach,Month,Year,Sign,ChineseZodiac,Age
SFA,14-15,14,15,48.299999999999997,2048,70.599999999999994,2093,72.200000000000003,727,1647,44.100000000000001,188,563,33.399999999999999,406,594,68.400000000000006,188,6.5,338,431,0.78,109,3.7999999999999998,980,33.799999999999997,1008,34.799999999999997,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNLV,16-13,16,13,55.200000000000003,2156,74.299999999999997,2119,73.099999999999994,747,1737,43,239,702,34,423,619,68.299999999999997,178,6.0999999999999996,376,383,0.98,109,3.7999999999999998,1123,38.700000000000003,969,33.399999999999999,5.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleveland St.,10-21,10,21,32.299999999999997,2300,74.200000000000003,2437,78.599999999999994,799,1834,43.600000000000001,303,820,37,399,585,68.200000000000003,174,5.5999999999999996,460,412,1.12,97,3.1000000000000001,1094,35.299999999999997,1210,39,-3.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware St.,5-24,5,24,17.199999999999999,1828,63,2229,76.900000000000006,648,1827,35.5,221,743,29.699999999999999,311,456,68.200000000000003,200,6.9000000000000004,308,413,0.75,62,2.1000000000000001,1063,36.700000000000003,1215,41.899999999999999,-5.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UIC,16-16,16,16,50,2391,74.700000000000003,2385,74.5,865,1883,45.899999999999999,303,856,35.399999999999999,358,525,68.200000000000003,210,6.5999999999999996,478,460,1.04,124,3.8999999999999999,1106,34.600000000000001,1181,36.899999999999999,-2.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Carolina,10-19,10,19,34.5,1958,67.5,2144,73.900000000000006,703,1687,41.700000000000003,143,513,27.899999999999999,409,600,68.200000000000003,217,7.5,355,392,0.91,105,3.6000000000000001,1006,34.700000000000003,1080,37.200000000000003,-2.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMBC,19-12,19,12,61.299999999999997,2095,67.599999999999994,1972,63.600000000000001,752,1732,43.399999999999999,242,739,32.700000000000003,349,512,68.200000000000003,244,7.9000000000000004,414,392,1.06,74,2.3999999999999999,1045,33.700000000000003,1038,33.5,0.20000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,12-18,12,18,40,2185,72.799999999999997,2296,76.5,729,1764,41.299999999999997,218,699,31.199999999999999,509,747,68.099999999999994,188,6.2999999999999998,391,486,0.80,108,3.6000000000000001,1176,39.200000000000003,1042,34.700000000000003,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rice,13-17,13,17,43.299999999999997,2232,74.400000000000006,2321,77.400000000000006,753,1757,42.899999999999999,262,751,34.899999999999999,464,681,68.099999999999994,155,5.2000000000000002,400,410,0.98,101,3.3999999999999999,1157,38.600000000000001,1096,36.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UConn,14-16,14,16,46.700000000000003,2229,74.299999999999997,2124,70.799999999999997,805,1811,44.5,230,667,34.5,389,571,68.099999999999994,188,6.2999999999999998,379,388,0.98,133,4.4000000000000004,1077,35.899999999999999,1041,34.700000000000003,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syracuse,19-11,19,11,63.299999999999997,2101,70,1958,65.299999999999997,721,1703,42.299999999999997,235,728,32.299999999999997,424,623,68.099999999999994,246,8.1999999999999993,367,363,1.01,145,4.7999999999999998,1055,35.200000000000003,1107,36.899999999999999,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,22-8,22,8,73.299999999999997,2299,76.599999999999994,2071,69,837,1698,49.299999999999997,244,649,37.600000000000001,381,560,68,191,6.4000000000000004,432,361,1.20,88,2.8999999999999999,1016,33.899999999999999,932,31.100000000000001,2.7999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fordham,12-18,12,18,40,2001,66.700000000000003,2017,67.200000000000003,718,1771,40.5,263,788,33.399999999999999,302,444,68,180,6,343,325,1.06,97,3.2000000000000002,1006,33.5,1114,37.100000000000001,-3.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,15-15,15,15,50,2197,73.200000000000003,2197,73.200000000000003,766,1804,42.5,227,621,36.600000000000001,438,644,68,186,6.2000000000000002,393,406,0.97,136,4.5,1086,36.200000000000003,1101,36.700000000000003,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Tenn.,10-20,10,20,33.299999999999997,2032,67.700000000000003,2196,73.200000000000003,738,1749,42.200000000000003,197,599,32.899999999999999,359,528,68,182,6.0999999999999996,330,484,0.68,79,2.6000000000000001,1153,38.399999999999999,1049,35,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt. St. Mary's,9-22,9,22,29,2092,67.5,2286,73.700000000000003,733,1755,41.799999999999997,223,723,30.800000000000001,403,594,67.799999999999997,146,4.7000000000000002,354,410,0.86,107,3.5,1036,33.399999999999999,1148,37,-3.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,9-21,9,21,30,2069,69,2166,72.200000000000003,696,1648,42.200000000000003,218,694,31.399999999999999,459,677,67.799999999999997,136,4.5,358,431,0.83,121,4,1080,36,1060,35.299999999999997,0.69999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houston Baptist,12-16,12,16,42.899999999999999,2317,82.799999999999997,2327,83.099999999999994,817,1769,46.200000000000003,184,544,33.799999999999997,499,736,67.799999999999997,221,7.9000000000000004,419,426,0.98,52,1.8999999999999999,1076,38.399999999999999,965,34.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico St.,26-4,26,4,86.700000000000003,2328,77.599999999999994,1940,64.700000000000003,819,1798,45.600000000000001,267,821,32.5,423,624,67.799999999999997,178,5.9000000000000004,436,363,1.20,75,2.5,1142,38.100000000000001,864,28.800000000000001,9.3000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ark.-Pine Bluff,12-18,12,18,40,1965,65.5,2153,71.799999999999997,666,1567,42.5,181,538,33.600000000000001,452,667,67.799999999999997,201,6.7000000000000002,348,458,0.76,100,3.2999999999999998,995,33.200000000000003,1016,33.899999999999999,-0.69999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,19-12,19,12,61.299999999999997,2206,71.200000000000003,2131,68.700000000000003,766,1757,43.600000000000001,168,518,32.399999999999999,506,747,67.700000000000003,152,4.9000000000000004,454,381,1.19,129,4.2000000000000002,1164,37.5,1060,34.200000000000003,3.3999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Francis Brooklyn,17-15,17,15,53.100000000000001,2273,71,2239,70,814,1926,42.299999999999997,259,777,33.299999999999997,386,570,67.700000000000003,189,5.9000000000000004,369,403,0.92,129,4,1163,36.299999999999997,1195,37.299999999999997,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High Point,16-15,16,15,51.600000000000001,2115,68.200000000000003,2105,67.900000000000006,763,1719,44.399999999999999,180,583,30.899999999999999,409,604,67.700000000000003,170,5.5,404,406,1.00,91,2.8999999999999999,1183,38.200000000000003,970,31.300000000000001,6.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacksonville,12-20,12,20,37.5,2385,74.5,2402,75.099999999999994,889,1954,45.5,213,645,33,394,582,67.700000000000003,213,6.7000000000000002,457,463,0.99,166,5.2000000000000002,1165,36.399999999999999,1141,35.700000000000003,0.80000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grambling,15-15,15,15,50,2157,71.900000000000006,2071,69,741,1640,45.200000000000003,200,496,40.299999999999997,475,702,67.700000000000003,181,6,374,478,0.78,132,4.4000000000000004,1143,38.100000000000001,1114,37.100000000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charleston So.,17-15,17,15,53.100000000000001,2439,76.200000000000003,2230,69.700000000000003,871,2032,42.899999999999999,317,901,35.200000000000003,380,562,67.599999999999994,252,7.9000000000000004,459,414,1.11,106,3.2999999999999998,1200,37.5,1156,36.100000000000001,1.3999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanford,15-15,15,15,50,2183,72.799999999999997,2148,71.599999999999994,781,1707,45.799999999999997,200,628,31.800000000000001,421,623,67.599999999999994,179,6,381,457,0.83,138,4.5999999999999996,1100,36.700000000000003,1032,34.399999999999999,2.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Alabama,14-16,14,16,46.700000000000003,2188,72.900000000000006,2179,72.599999999999994,770,1678,45.899999999999999,246,678,36.299999999999997,402,595,67.599999999999994,182,6.0999999999999996,417,398,1.05,126,4.2000000000000002,967,32.200000000000003,1061,35.399999999999999,-3.1000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Caro.,7-25,7,25,21.899999999999999,2304,72,2563,80.099999999999994,792,1744,45.399999999999999,296,800,37,424,628,67.5,135,4.2000000000000002,389,583,0.67,53,1.7,1135,35.5,1033,32.299999999999997,3.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMES,7-24,7,24,22.600000000000001,1779,57.399999999999999,2228,71.900000000000006,645,1649,39.100000000000001,166,583,28.5,323,479,67.400000000000006,178,5.7000000000000002,352,422,0.83,70,2.2999999999999998,962,31,1152,37.200000000000003,-6.0999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,17-13,17,13,56.700000000000003,2182,72.700000000000003,2141,71.400000000000006,761,1704,44.700000000000003,212,629,33.700000000000003,448,665,67.400000000000006,134,4.5,372,407,0.91,145,4.7999999999999998,1122,37.399999999999999,1028,34.299999999999997,3.1000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baylor,19-11,19,11,63.299999999999997,2157,71.900000000000006,1989,66.299999999999997,767,1729,44.399999999999999,239,692,34.5,384,570,67.400000000000006,186,6.2000000000000002,424,398,1.07,144,4.7999999999999998,1138,37.899999999999999,940,31.300000000000001,6.5999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern St.,11-19,11,19,36.700000000000003,1988,66.299999999999997,2210,73.700000000000003,705,1724,40.899999999999999,186,624,29.800000000000001,392,582,67.400000000000006,186,6.2000000000000002,332,488,0.68,134,4.5,1067,35.600000000000001,1163,38.799999999999997,-3.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Force,13-16,13,16,44.799999999999997,1990,68.599999999999994,2082,71.799999999999997,736,1616,45.5,211,632,33.399999999999999,307,456,67.299999999999997,142,4.9000000000000004,389,385,1.01,51,1.8,976,33.700000000000003,973,33.600000000000001,0.10000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bowling Green,20-11,20,11,64.5,2425,78.200000000000003,2256,72.799999999999997,857,1944,44.100000000000001,248,697,35.600000000000001,463,688,67.299999999999997,211,6.7999999999999998,400,377,1.06,83,2.7000000000000002,1279,41.299999999999997,1115,36,5.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Southern,19-11,19,11,63.299999999999997,2396,79.900000000000006,2330,77.700000000000003,828,1862,44.5,226,701,32.200000000000003,514,764,67.299999999999997,241,8,458,453,1.01,90,3,1171,39,1161,38.700000000000003,0.29999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Mich.,21-10,21,10,67.700000000000003,2559,82.5,2357,76,872,1924,45.299999999999997,264,717,36.799999999999997,551,820,67.200000000000003,241,7.7999999999999998,406,388,1.05,101,3.2999999999999998,1182,38.100000000000001,1158,37.399999999999999,0.80000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Ky.,24-8,24,8,75,2549,79.700000000000003,2209,69,901,1863,48.399999999999999,283,779,36.299999999999997,464,691,67.099999999999994,199,6.2000000000000002,544,405,1.34,125,3.8999999999999999,1183,37,1030,32.200000000000003,4.7999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Texas,20-10,20,10,66.700000000000003,2122,70.700000000000003,1880,62.700000000000003,769,1733,44.399999999999999,259,753,34.399999999999999,325,484,67.099999999999994,197,6.5999999999999996,383,391,0.98,71,2.3999999999999999,1117,37.200000000000003,988,32.899999999999999,4.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhode Island,15-14,15,14,51.700000000000003,1997,68.900000000000006,1969,67.900000000000006,712,1688,42.200000000000003,153,556,27.5,420,626,67.099999999999994,211,7.2999999999999998,347,362,0.96,118,4.0999999999999996,1060,36.600000000000001,1003,34.600000000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena,16-15,16,15,51.600000000000001,1987,64.099999999999994,2024,65.299999999999997,722,1677,43.100000000000001,268,800,33.5,275,410,67.099999999999994,182,5.9000000000000004,385,304,1.27,87,2.7999999999999998,919,29.600000000000001,1038,33.5,-3.7999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portland,7-25,7,25,21.899999999999999,2078,64.900000000000006,2389,74.700000000000003,707,1708,41.399999999999999,216,664,32.5,448,668,67.099999999999994,175,5.5,369,425,0.87,123,3.7999999999999998,1033,32.299999999999997,1197,37.399999999999999,-5.0999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago St.,3-27,3,27,10,1860,62,2548,84.900000000000006,680,1653,41.100000000000001,136,446,30.5,364,543,67,181,6,361,482,0.75,64,2.1000000000000001,938,31.300000000000001,1164,38.799999999999997,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas St.,23-7,23,7,76.700000000000003,1975,65.799999999999997,1778,59.299999999999997,710,1636,43.399999999999999,208,613,33.899999999999999,347,518,67,221,7.4000000000000004,411,349,1.18,66,2.2000000000000002,999,33.299999999999997,950,31.699999999999999,1.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcorn,10-19,10,19,34.5,1865,64.299999999999997,2010,69.299999999999997,665,1618,41.100000000000001,201,618,32.5,334,499,66.900000000000006,222,7.7000000000000002,371,453,0.82,99,3.3999999999999999,1018,35.100000000000001,1014,35,0.10000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savannah St.,11-19,11,19,36.700000000000003,2293,76.400000000000006,2623,87.400000000000006,805,2014,40,343,1164,29.5,340,508,66.900000000000006,225,7.5,450,463,0.97,88,2.8999999999999999,1136,37.899999999999999,1337,44.600000000000001,-6.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGCU,14-18,14,18,43.799999999999997,2280,71.299999999999997,2360,73.799999999999997,809,1787,45.299999999999997,269,724,37.200000000000003,393,588,66.799999999999997,219,6.7999999999999998,449,481,0.93,133,4.2000000000000002,1061,33.200000000000003,1136,35.5,-2.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona St.,20-9,20,9,69,2260,77.900000000000006,2123,73.200000000000003,774,1736,44.600000000000001,213,630,33.799999999999997,499,747,66.799999999999997,181,6.2000000000000002,398,394,1.01,90,3.1000000000000001,1169,40.299999999999997,1027,35.399999999999999,4.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Cross,16-17,16,17,48.5,2216,67.200000000000003,2296,69.599999999999994,848,1834,46.200000000000003,237,670,35.399999999999999,283,424,66.700000000000003,241,7.2999999999999998,513,350,1.47,127,3.7999999999999998,916,27.800000000000001,1190,36.100000000000001,-8.3000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loyola Chicago,20-12,20,12,62.5,2119,66.200000000000003,1943,60.700000000000003,785,1576,49.799999999999997,192,526,36.5,357,535,66.700000000000003,203,6.2999999999999998,438,386,1.13,73,2.2999999999999998,955,29.800000000000001,915,28.600000000000001,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prairie View,18-12,18,12,60,2194,73.099999999999994,2178,72.599999999999994,762,1766,43.100000000000001,182,591,30.800000000000001,488,733,66.599999999999994,252,8.4000000000000004,378,390,0.97,48,1.6000000000000001,992,33.100000000000001,1138,37.899999999999999,-4.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETSU,23-8,23,8,74.200000000000003,2473,79.799999999999997,2124,68.5,921,1882,48.899999999999999,247,684,36.100000000000001,384,577,66.599999999999994,230,7.4000000000000004,492,443,1.11,120,3.8999999999999999,1249,40.299999999999997,905,29.199999999999999,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSU Bakersfield,16-13,16,13,55.200000000000003,2080,71.700000000000003,2046,70.599999999999994,765,1779,43,203,613,33.100000000000001,347,522,66.5,191,6.5999999999999996,347,381,0.91,92,3.2000000000000002,1080,37.200000000000003,936,32.299999999999997,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAB,17-13,17,13,56.700000000000003,2114,70.5,2039,68,785,1730,45.399999999999999,205,607,33.799999999999997,339,510,66.5,193,6.4000000000000004,360,346,1.04,71,2.3999999999999999,1096,36.5,985,32.799999999999997,3.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas St.,23-7,23,7,76.700000000000003,2191,73,1910,63.700000000000003,787,1739,45.299999999999997,225,663,33.899999999999999,392,590,66.400000000000006,206,6.9000000000000004,450,397,1.13,69,2.2999999999999998,1133,37.799999999999997,956,31.899999999999999,5.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.C. A&T,17-12,17,12,58.600000000000001,2022,69.700000000000003,2013,69.400000000000006,745,1614,46.200000000000003,204,592,34.5,328,494,66.400000000000006,194,6.7000000000000002,409,386,1.06,95,3.2999999999999998,946,32.600000000000001,1045,36,-3.3999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTEP,8-20,8,20,28.600000000000001,1812,64.700000000000003,1953,69.799999999999997,623,1535,40.600000000000001,193,592,32.600000000000001,373,562,66.400000000000006,129,4.5999999999999996,300,458,0.66,81,2.8999999999999999,1032,36.899999999999999,1011,36.100000000000001,0.80000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richmond,12-18,12,18,40,2125,70.799999999999997,2139,71.299999999999997,777,1625,47.799999999999997,230,660,34.799999999999997,341,514,66.299999999999997,233,7.7999999999999998,470,317,1.48,88,2.8999999999999999,870,29,1055,35.200000000000003,-6.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana Tech,19-12,19,12,61.299999999999997,2273,73.299999999999997,2122,68.5,800,1823,43.899999999999999,241,715,33.700000000000003,432,652,66.299999999999997,180,5.7999999999999998,418,363,1.15,112,3.6000000000000001,1138,36.700000000000003,1104,35.600000000000001,1.1000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William & Mary,14-16,14,16,46.700000000000003,2242,74.700000000000003,2300,76.700000000000003,815,1721,47.399999999999999,245,710,34.5,367,554,66.200000000000003,154,5.0999999999999996,511,385,1.33,141,4.7000000000000002,1031,34.399999999999999,1031,34.399999999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern U.,6-24,6,24,20,1920,64,2203,73.400000000000006,698,1597,43.700000000000003,161,500,32.200000000000003,363,548,66.200000000000003,206,6.9000000000000004,342,484,0.71,76,2.5,915,30.5,989,33,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Jose St.,4-25,4,25,13.800000000000001,1905,65.700000000000003,2326,80.200000000000003,666,1656,40.200000000000003,189,585,32.299999999999997,384,581,66.099999999999994,124,4.2999999999999998,395,456,0.87,48,1.7,1078,37.200000000000003,1066,36.799999999999997,0.40000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama St.,11-17,11,17,39.299999999999997,1892,67.599999999999994,2024,72.299999999999997,646,1598,40.399999999999999,200,620,32.299999999999997,400,606,66,182,6.5,283,412,0.69,95,3.3999999999999999,991,35.399999999999999,1028,36.700000000000003,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Rock,10-20,10,20,33.299999999999997,2239,74.599999999999994,2274,75.799999999999997,796,1640,48.5,199,563,35.299999999999997,448,679,66,168,5.5999999999999996,433,490,0.88,86,2.8999999999999999,1032,34.399999999999999,1029,34.299999999999997,0.10000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi Val.,6-25,6,25,19.399999999999999,2001,64.5,2407,77.599999999999994,709,1861,38.100000000000001,169,541,31.199999999999999,414,628,65.900000000000006,173,5.5999999999999996,351,400,0.88,69,2.2000000000000002,1134,36.600000000000001,1243,40.100000000000001,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
