team_market,team_name,team_id,total_games_played,total_minutes_played,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_blocked_att,total_free_throws_made,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds,total_assists,total_turnovers,total_assists_turnover_ratio,total_steals,total_blocks,total_personal_fouls,total_tech_fouls,total_points,total_fast_break_pts,total_flagrant_fouls,total_points_off_turnovers,total_second_chance_pts,total_ejections,total_foulouts,total_points_in_paint,total_efficiency,total_true_shooting_att,total_true_shooting_pct,average_fast_break_pts,average_points_off_turnovers,average_second_chance_pts,average_minutes,average_points,average_off_rebounds,average_def_rebounds,average_rebounds,average_assists,average_steals,average_blocks,average_turnovers,average_personal_fouls,average_flagrant_fouls,average_blocked_att,average_field_goals_made,average_field_goals_att,average_three_points_made,average_three_points_att,average_free_throws_made,average_free_throws_att,average_two_points_made,average_two_points_att,average_points_in_paint,average_efficiency,average_true_shooting_att
Middle Tennessee,Blue Raiders,3d2f0819-8f3b-4ff3-afd6-6227c469a751,33,6650.0,902,1914,1266,661,6650.0,0.522,241,648,0.372,32,434,585,0.742,305,776,1081,468,413,1.13,201,76,651,5,2479,124,0,483,425,0,10,999,2729,2171.4,0.571,3.76,14.64,12.88,201.5,75.1,9.24,23.52,32.76,14.2,6.09,2.3,12.52,19.73,0.0,0.97,27.33,58.0,7.3,19.64,13.15,17.73,20.03,38.36,30.27,82.7,65.8
Marshall,Thundering Herd,58d8baa3-7624-4b21-a47f-a23df2bf8859,36,7275.0,1042,2233,1220,680,7275.0,0.557,362,1013,0.357,13,571,747,0.764,242,934,1176,614,476,1.29,252,207,617,13,3017,207,0,573,344,0,3,1182,3423,2561.68,0.589,5.75,15.92,9.56,202.1,83.8,6.72,25.94,32.67,17.1,7.0,5.75,13.22,17.14,0.0,0.36,28.94,62.03,10.06,28.14,15.86,20.75,18.89,33.89,32.83,95.08,71.16
Southern Miss,Golden Eagles,6120ac5d-e0f2-4b28-9e6f-ee71596a7e88,34,6825.0,872,1958,1209,618,6825.0,0.511,254,749,0.339,9,403,573,0.703,225,738,963,500,333,1.5,237,59,528,1,2401,206,0,553,272,0,0,921,2571,2210.12,0.543,6.06,16.26,8.0,200.7,70.6,6.62,21.71,28.32,14.7,6.97,1.74,9.79,15.53,0.0,0.26,25.65,57.59,7.47,22.03,11.85,16.85,18.18,35.56,27.09,75.62,65.0
UAB,Blazers,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,33,6650.0,945,1937,1291,722,6650.0,0.559,223,646,0.345,16,423,564,0.75,285,874,1159,559,437,1.28,178,126,491,7,2536,201,0,468,373,0,2,1178,2988,2185.16,0.58,6.09,14.18,11.3,201.5,76.8,8.64,26.48,35.12,16.9,5.39,3.82,13.24,14.88,0.0,0.48,28.64,58.7,6.76,19.58,12.82,17.09,21.88,39.12,35.7,90.55,66.22
Western Kentucky,Hilltoppers,881380da-861c-4ab6-a7d2-20699d8ea883,38,7625.0,1075,2183,1596,869,7625.0,0.544,206,587,0.351,47,623,869,0.717,312,926,1238,515,441,1.17,271,140,570,8,2979,330,0,570,418,0,2,1516,3348,2565.36,0.581,8.68,15.0,11.0,200.7,78.4,8.21,24.37,32.58,13.6,7.13,3.68,11.61,15.0,0.0,1.24,28.29,57.45,5.42,15.45,16.39,22.87,22.87,42.0,39.89,88.11,67.51
Charlotte,49ers,8ddbfca9-a931-4908-aa31-9fcd17624b5f,29,5825.0,706,1634,1071,508,5825.0,0.474,198,563,0.352,4,456,637,0.716,238,674,912,319,428,0.75,165,65,524,9,2066,199,0,436,251,0,2,904,1990,1914.28,0.54,6.86,15.03,8.66,200.9,71.2,8.21,23.24,31.45,11.0,5.69,2.24,14.76,18.07,0.0,0.14,24.34,56.34,6.83,19.41,15.72,21.97,17.52,36.93,31.17,68.62,66.01
Louisiana Tech,Bulldogs,8ff733a9-9f93-46de-ba7e-cf6f7e429670,33,6625.0,838,1877,1112,551,6625.0,0.496,287,765,0.375,29,505,697,0.725,266,772,1038,470,405,1.16,196,132,568,5,2468,162,0,498,285,0,2,918,2668,2183.68,0.565,4.91,15.09,8.64,200.8,74.8,8.06,23.39,31.45,14.2,5.94,4.0,12.27,17.21,0.0,0.88,25.39,56.88,8.7,23.18,15.3,21.12,16.7,33.7,27.82,80.85,66.17
UTSA,Roadrunners,953151f2-1e42-4cb0-a99e-202493a64dcf,35,7025.0,972,2224,1245,619,7025.0,0.497,353,979,0.361,15,443,656,0.675,335,967,1302,492,440,1.12,218,95,703,4,2740,194,0,439,380,0,6,946,2942,2512.64,0.545,5.54,12.54,10.86,200.7,78.3,9.57,27.63,37.2,14.1,6.23,2.71,12.57,20.09,0.0,0.43,27.77,63.54,10.09,27.97,12.66,18.74,17.69,35.57,27.03,84.06,71.79
Florida International,Golden Panthers,a8ac24ca-3b7a-4610-ad99-042661584c48,32,6550.0,815,1912,1281,612,6550.0,0.478,203,631,0.322,6,429,704,0.609,269,765,1034,378,355,1.06,242,102,585,2,2262,328,0,508,270,0,0,1025,2291,2221.76,0.509,10.25,15.88,8.44,204.7,70.7,8.41,23.91,32.31,11.8,7.56,3.19,11.09,18.28,0.0,0.19,25.47,59.75,6.34,19.72,13.41,22.0,19.13,40.03,32.03,71.59,69.43
Rice,Owls,bb384635-c3a0-459a-8f13-fcd7177313e5,31,6250.0,711,1751,933,451,6250.0,0.483,260,818,0.318,6,432,646,0.669,287,762,1049,378,460,0.82,166,66,509,0,2114,82,0,355,331,0,1,730,2059,2035.24,0.519,2.65,11.45,10.68,201.6,68.2,9.26,24.58,33.84,12.2,5.35,2.13,14.84,16.42,0.0,0.19,22.94,56.48,8.39,26.39,13.94,20.84,14.55,30.1,23.55,66.42,65.65
Florida Atlantic,Owls,c851131a-5ecd-4670-81bc-b40f4837dd65,31,6225.0,790,1928,1378,611,6225.0,0.443,179,550,0.325,13,396,537,0.737,304,790,1094,376,393,0.96,182,124,557,2,2155,164,0,433,349,0,1,805,2259,2164.28,0.498,5.29,13.97,11.26,200.8,69.5,9.81,25.48,35.29,12.1,5.87,4.0,12.68,17.97,0.0,0.42,25.48,62.19,5.77,17.74,12.77,17.32,19.71,44.45,25.97,72.87,69.82
Old Dominion,Monarchs,ce967953-5c50-4220-87b2-99acb9606e84,32,6450.0,844,1888,1249,616,6450.0,0.493,228,639,0.357,15,431,623,0.692,323,800,1123,483,333,1.45,239,139,509,12,2347,241,1,533,419,0,2,1007,2762,2162.12,0.543,7.53,16.66,13.09,201.6,73.3,10.09,25.0,35.09,15.1,7.47,4.34,10.41,15.91,0.03,0.47,26.38,59.0,7.13,19.97,13.47,19.47,19.25,39.03,31.47,86.31,67.57
Cal State Bakersfield,Roadrunners,2da57857-b038-4ad3-8199-e3fb339f57d2,30,6000.0,697,1669,1056,512,6000.0,0.485,185,613,0.302,16,402,579,0.694,294,676,970,387,417,0.93,182,84,600,11,1981,128,1,437,307,0,4,820,2038,1923.76,0.515,4.27,14.57,10.23,200.0,66.0,9.8,22.53,32.33,12.9,6.07,2.8,13.9,20.0,0.03,0.53,23.23,55.63,6.17,20.43,13.4,19.3,17.07,35.2,27.33,67.93,64.13
Chicago State,Cougars,2f8c85a7-54f4-4942-be16-2cbac77c82d7,32,6400.0,774,1898,1349,605,6400.0,0.448,169,549,0.308,44,454,627,0.724,267,664,931,367,483,0.76,232,81,697,9,2171,213,2,465,354,0,5,990,2002,2173.88,0.499,6.66,14.53,11.06,200.0,67.8,8.34,20.75,29.09,11.5,7.25,2.53,15.09,21.78,0.06,1.38,24.19,59.31,5.28,17.16,14.19,19.59,18.91,42.16,30.94,62.56,67.93
Utah Valley,Wolverines,4200f37c-86e0-413e-a5c4-e5edf1e272e7,34,6825.0,926,1919,1227,659,6825.0,0.537,267,692,0.386,31,538,725,0.742,305,895,1200,549,474,1.16,203,140,558,12,2657,157,0,470,365,0,1,1230,3095,2238.0,0.594,4.62,13.82,10.74,200.7,78.1,8.97,26.32,35.29,16.1,5.97,4.12,13.94,16.41,0.0,0.91,27.24,56.44,7.85,20.35,15.82,21.32,19.38,36.09,36.18,91.03,65.82
New Mexico State,Aggies,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,34,6825.0,963,2104,1331,705,6825.0,0.53,258,773,0.334,33,388,603,0.643,396,934,1330,482,429,1.12,189,103,604,7,2572,168,0,539,404,0,1,1220,2891,2369.32,0.543,4.94,15.85,11.88,200.7,75.6,11.65,27.47,39.12,14.2,5.56,3.03,12.62,17.76,0.0,0.97,28.32,61.88,7.59,22.74,11.41,17.74,20.74,39.15,35.88,85.03,69.69
Seattle,Redhawks,7e100f63-0b32-49f6-a954-f5b7c8cf48ad,34,6875.0,881,1975,1131,569,6875.0,0.503,312,844,0.37,12,515,698,0.738,323,872,1195,463,484,0.96,167,123,693,8,2589,109,1,454,399,0,3,994,2776,2282.12,0.567,3.21,13.35,11.74,202.2,76.1,9.5,25.65,35.15,13.6,4.91,3.62,14.24,20.38,0.03,0.35,25.91,58.09,9.18,24.82,15.15,20.53,16.74,33.26,29.24,81.65,67.12
UMKC,Kangaroos,820c8f26-cf11-4997-b2e2-19f47bd2f72f,32,6425.0,756,1859,1014,472,6425.0,0.465,284,845,0.336,19,455,640,0.711,209,710,919,354,411,0.86,202,81,681,4,2251,166,0,475,250,0,1,748,2108,2140.6,0.526,5.19,14.84,7.81,200.8,70.3,6.53,22.19,28.72,11.1,6.31,2.53,12.84,21.28,0.0,0.59,23.63,58.09,8.88,26.41,14.22,20.0,14.75,31.69,23.38,65.88,66.89
Texas Rio Grande Valley,Vaqueros,92456e1e-f48c-4385-96ab-14cb27d18726,33,6650.0,833,2061,1398,628,6650.0,0.449,205,663,0.309,17,619,835,0.741,316,788,1104,499,447,1.12,253,110,724,10,2490,184,0,528,371,0,2,821,2565,2428.4,0.513,5.58,16.0,11.24,201.5,75.5,9.58,23.88,33.45,15.1,7.67,3.33,13.55,21.94,0.0,0.52,25.24,62.45,6.21,20.09,18.76,25.3,19.03,42.36,24.88,77.73,73.59
Grand Canyon,Antelopes,f7e6acc3-0778-4de5-940a-d88e20df1159,34,6850.0,855,1992,1213,604,6850.0,0.498,251,779,0.322,21,551,785,0.702,359,865,1224,539,450,1.2,211,134,685,12,2512,206,0,539,367,0,5,1016,2799,2337.4,0.537,6.06,15.85,10.79,201.5,73.9,10.56,25.44,36.0,15.9,6.21,3.94,13.24,20.15,0.0,0.62,25.15,58.59,7.38,22.91,16.21,23.09,17.76,35.68,29.88,82.32,68.75
Southeastern Louisiana,Lions,55cd5bb4-b030-4a7a-9652-6cebaf81c574,34,6800.0,867,1911,1199,617,6800.0,0.515,250,712,0.351,19,455,692,0.658,314,760,1074,498,468,1.06,225,98,568,5,2439,144,0,552,317,0,2,852,2585,2215.48,0.55,4.24,16.24,9.32,200.0,71.7,9.24,22.35,31.59,14.6,6.62,2.88,13.76,16.71,0.0,0.56,25.5,56.21,7.35,20.94,13.38,20.35,18.15,35.26,25.06,76.03,65.16
Stephen F. Austin,Lumberjacks,5ef64f01-86ae-4553-9834-c79cc0859eaf,35,7000.0,1000,2059,1408,758,7000.0,0.538,242,651,0.372,25,577,819,0.705,349,789,1138,499,540,0.92,357,106,766,13,2819,305,0,783,425,0,4,1284,3078,2419.36,0.583,8.71,22.37,12.14,200.0,80.5,9.97,22.54,32.51,14.3,10.2,3.03,15.43,21.89,0.0,0.71,28.57,58.83,6.91,18.6,16.49,23.4,21.66,40.23,36.69,87.94,69.12
Sam Houston State,Bearkats,67322042-9c40-4dc2-b33a-4754c02ec82a,36,7225.0,900,2115,1353,643,7225.0,0.475,257,762,0.337,23,514,719,0.715,372,853,1225,527,473,1.11,220,62,708,15,2571,152,0,580,440,0,4,1012,2712,2431.36,0.529,4.22,16.11,12.22,200.7,71.4,10.33,23.69,34.03,14.6,6.11,1.72,13.14,19.67,0.0,0.64,25.0,58.75,7.14,21.17,14.28,19.97,17.86,37.58,28.11,75.33,67.54
Northwestern State,Demons,71874e7e-8260-43f9-bb7c-65f267dbe8ce,29,5800.0,692,1678,1230,567,5800.0,0.461,125,448,0.279,19,359,588,0.611,311,628,939,279,496,0.56,180,122,573,10,1868,166,0,368,348,0,1,872,1677,1936.72,0.482,5.72,12.69,12.0,200.0,64.4,10.72,21.66,32.38,9.6,6.21,4.21,17.1,19.76,0.0,0.66,23.86,57.86,4.31,15.45,12.38,20.28,19.55,42.41,30.07,57.83,66.78
Incarnate Word,Cardinals,912671c7-19fd-451b-813e-885485427820,28,5600.0,671,1566,1073,505,5600.0,0.471,166,493,0.337,2,470,631,0.745,236,630,866,311,443,0.7,169,143,521,2,1978,133,0,360,291,0,0,836,1968,1843.64,0.536,4.75,12.86,10.39,200.0,70.6,8.43,22.5,30.93,11.1,6.04,5.11,15.82,18.61,0.0,0.07,23.96,55.93,5.93,17.61,16.79,22.54,18.04,38.32,29.86,70.29,65.84
Houston Baptist,Huskies,95a27dc5-16d5-4745-9adb-34c41e1444e8,31,6250.0,860,2058,1381,641,6250.0,0.464,219,677,0.323,20,443,710,0.624,407,699,1106,432,438,0.99,206,89,605,12,2382,191,0,477,467,0,2,1058,2312,2370.4,0.502,6.16,15.39,15.06,201.6,76.8,13.13,22.55,35.68,13.9,6.65,2.87,14.13,19.52,0.0,0.65,27.74,66.39,7.06,21.84,14.29,22.9,20.68,44.55,34.13,74.58,76.46
Abilene Christian,Wildcats,a52b2ece-1f87-45b5-ae1e-8d0920479965,32,6450.0,870,1873,1217,657,6450.0,0.54,213,656,0.325,4,406,579,0.701,263,740,1003,481,461,1.04,260,128,671,5,2359,284,0,536,294,0,0,1146,2594,2127.76,0.554,8.88,16.75,9.19,201.6,73.7,8.22,23.13,31.34,15.0,8.13,4.0,14.41,20.97,0.0,0.13,27.19,58.53,6.66,20.5,12.69,18.09,20.53,38.03,35.81,81.06,66.49
Nicholls State,Colonels,c0d19efd-d40c-4e32-8e90-dbcb28178b5d,32,6400.0,941,1994,1265,681,6400.0,0.538,260,729,0.357,22,499,696,0.717,297,777,1074,474,490,0.97,307,126,712,6,2641,372,0,674,368,0,1,1164,2882,2300.24,0.574,11.63,21.06,11.5,200.0,82.5,9.28,24.28,33.56,14.8,9.59,3.94,15.31,22.25,0.0,0.69,29.41,62.31,8.13,22.78,15.59,21.75,21.28,39.53,36.38,90.06,71.88
McNeese State,Cowboys,d2ef641c-70e4-48bb-b40d-ac654d179205,29,5850.0,780,1787,1190,575,5850.0,0.483,205,597,0.343,1,419,590,0.71,292,743,1035,327,416,0.79,156,133,506,6,2184,184,0,392,357,0,2,843,2241,2046.6,0.534,6.34,13.52,12.31,201.7,75.3,10.07,25.62,35.69,11.3,5.38,4.59,14.34,17.45,0.0,0.03,26.9,61.62,7.07,20.59,14.45,20.34,19.83,41.03,29.07,77.28,70.57
Central Arkansas,Bears,dfc2dfb7-aa67-4c48-99c9-4fa6c6bc4355,35,7125.0,980,2162,1358,694,7125.0,0.511,286,804,0.356,29,573,780,0.735,306,840,1146,565,482,1.17,233,180,690,4,2819,247,0,581,354,0,4,1049,3072,2505.2,0.563,7.06,16.6,10.11,203.6,80.5,8.74,24.0,32.74,16.1,6.66,5.14,13.77,19.71,0.0,0.83,28.0,61.77,8.17,22.97,16.37,22.29,19.83,38.8,29.97,87.77,71.58
New Orleans,Privateers,e7ff6d5c-07e9-42af-955d-0a0b8c1e2288,33,6625.0,815,1795,1353,656,6625.0,0.485,159,442,0.36,6,508,755,0.673,306,700,1006,483,498,0.97,238,116,622,7,2297,216,0,517,343,0,0,978,2415,2127.2,0.54,6.55,15.67,10.39,200.8,69.6,9.27,21.21,30.48,14.6,7.21,3.52,15.09,18.85,0.0,0.18,24.7,54.39,4.82,13.39,15.39,22.88,19.88,41.0,29.64,73.18,64.46
Lamar,Cardinals,eda6c307-1e0f-4a28-82f4-ee9653b343fb,33,6700.0,873,2026,1276,616,6700.0,0.483,257,750,0.343,2,497,757,0.657,368,768,1136,449,430,1.04,281,75,654,4,2500,275,0,593,410,0,0,1093,2598,2359.08,0.53,8.33,17.97,12.42,203.0,75.8,11.15,23.27,34.42,13.6,8.52,2.27,13.03,19.82,0.0,0.06,26.45,61.39,7.79,22.73,15.06,22.94,18.67,38.67,33.12,78.73,71.49
Texas A&M-CC,Islanders,fe21a988-3e96-4f3c-8f9f-b449ccda43b0,29,5850.0,691,1589,1152,542,5850.0,0.47,149,437,0.341,19,432,603,0.716,246,674,920,323,462,0.7,197,84,606,8,1963,120,1,463,289,0,2,697,1956,1854.32,0.529,4.14,15.97,9.97,201.7,67.7,8.48,23.24,31.72,11.1,6.79,2.9,15.93,20.9,0.03,0.66,23.83,54.79,5.14,15.07,14.9,20.79,18.69,39.72,24.03,67.45,63.94
Arkansas-Pine Bluff,Golden Lions,1394dd8a-040e-4509-9ee3-761d60eaf6c9,35,7050.0,815,1863,1203,598,7050.0,0.497,217,660,0.329,13,460,681,0.675,252,685,937,427,497,0.86,275,144,684,7,2307,99,0,516,286,0,3,792,2324,2162.64,0.533,2.83,14.74,8.17,201.4,65.9,7.2,19.57,26.77,12.2,7.86,4.11,14.2,19.54,0.0,0.37,23.29,53.23,6.2,18.86,13.14,19.46,17.09,34.37,22.63,66.4,61.79
Alcorn State,Braves,1bddc811-44cf-4e53-b4ab-11c8dc82c9de,32,6425.0,791,1826,1118,552,6425.0,0.494,239,708,0.338,14,423,598,0.707,262,755,1017,419,460,0.91,200,85,613,6,2244,145,0,443,323,0,0,880,2295,2089.12,0.537,4.53,13.84,10.09,200.8,70.1,8.19,23.59,31.78,13.1,6.25,2.66,14.38,19.16,0.0,0.44,24.72,57.06,7.47,22.13,13.22,18.69,17.25,34.94,27.5,71.72,65.29
Alabama State,Hornets,267d417a-8f85-4c87-a15a-068c089a74c6,31,6225.0,751,1838,1200,542,6225.0,0.452,209,638,0.328,25,418,647,0.646,318,675,993,313,437,0.72,169,130,648,7,2129,63,0,415,372,0,1,742,1981,2122.68,0.501,2.03,13.39,12.0,200.8,68.7,10.26,21.77,32.03,10.1,5.45,4.19,14.1,20.9,0.0,0.81,24.23,59.29,6.74,20.58,13.48,20.87,17.48,38.71,23.94,63.9,68.47
Mississippi Valley State,Delta Devils,5873529e-e5e3-4a06-8a03-fa4cbe509880,32,6500.0,758,1979,1411,587,6500.0,0.416,171,568,0.301,0,388,575,0.675,326,683,1009,327,422,0.77,186,56,658,2,2075,108,0,407,352,0,0,790,1823,2232.0,0.465,3.38,12.72,11.0,203.1,64.8,10.19,21.34,31.53,10.2,5.81,1.75,13.19,20.56,0.0,0.0,23.69,61.84,5.34,17.75,12.13,17.97,18.34,44.09,24.69,56.97,69.75
Grambling State,Tigers,6776c7e6-f4c2-47bd-99e5-39fc179a3197,31,6250.0,777,1852,1382,623,6250.0,0.451,154,470,0.328,0,547,769,0.711,312,750,1062,342,477,0.72,239,113,674,10,2255,187,0,538,341,0,0,902,2237,2190.36,0.515,6.03,17.35,11.0,201.6,72.7,10.06,24.19,34.26,11.0,7.71,3.65,15.39,21.74,0.0,0.0,25.06,59.74,4.97,15.16,17.65,24.81,20.1,44.58,29.1,72.16,70.66
Prairie View A&M,Panthers,91ec9ba2-12e5-4a75-9410-a166c82163fd,34,6850.0,890,2043,1291,643,6850.0,0.498,247,752,0.328,14,532,793,0.671,340,718,1058,439,459,0.96,257,103,748,4,2559,183,0,616,404,0,0,922,2543,2391.92,0.535,5.38,18.12,11.88,201.5,75.3,10.0,21.12,31.12,12.9,7.56,3.03,13.5,22.0,0.0,0.41,26.18,60.09,7.26,22.12,15.65,23.32,18.91,37.97,27.12,74.79,70.35
Alabama A&M,Bulldogs,949c3398-85e4-4c63-ba71-9a82e06ddea4,31,6225.0,673,1696,1095,491,6225.0,0.448,182,601,0.303,30,345,533,0.647,268,655,923,340,514,0.66,123,49,506,1,1873,129,0,309,279,0,1,745,1583,1930.52,0.485,4.16,9.97,9.0,200.8,60.4,8.65,21.13,29.77,11.0,3.97,1.58,16.58,16.32,0.0,0.97,21.71,54.71,5.87,19.39,11.13,17.19,15.84,35.32,24.03,51.06,62.27
Southern University,Jaguars,a3b13d27-ec14-4a7d-88a2-0bc9f7b58984,33,6675.0,781,1936,1412,604,6675.0,0.428,177,524,0.338,42,540,793,0.681,380,807,1187,370,436,0.85,187,121,629,9,2279,123,1,388,359,0,0,755,2300,2284.92,0.499,3.73,11.76,10.88,202.3,69.1,11.52,24.45,35.97,11.2,5.67,3.67,13.21,19.06,0.03,1.27,23.67,58.67,5.36,15.88,16.36,24.03,18.3,42.79,22.88,69.7,69.24
Jackson State,Tigers,c444e03b-d16b-48b2-9b18-823c2647d41d,32,6500.0,714,1921,1197,476,6500.0,0.398,238,724,0.329,7,325,497,0.654,339,640,979,350,367,0.95,235,89,651,5,1991,64,0,369,280,0,1,522,1898,2139.68,0.465,2.0,11.53,8.75,203.1,62.2,10.59,20.0,30.59,10.9,7.34,2.78,11.47,20.34,0.0,0.22,22.31,60.03,7.44,22.63,10.16,15.53,14.88,37.41,16.31,59.31,66.87
Texas Southern,Tigers,eb157f98-0697-459c-9293-ddb162ceb28b,36,7250.0,925,2111,1330,645,7250.0,0.485,280,781,0.359,38,657,906,0.725,304,875,1179,438,454,0.96,207,144,634,29,2787,180,1,469,383,0,7,1058,2866,2509.64,0.555,5.0,13.03,10.64,201.4,77.4,8.44,24.31,32.75,12.2,5.75,4.0,12.61,17.61,0.03,1.06,25.69,58.64,7.78,21.69,18.25,25.17,17.92,36.94,29.39,79.61,69.71
Bethune-Cookman,Wildcats,0796c3b6-5308-4aa0-8fdc-c65d39b043c6,32,6450.0,903,2039,1280,662,6450.0,0.517,241,759,0.318,21,574,819,0.701,384,877,1261,501,507,0.99,202,123,670,10,2621,342,0,478,415,0,3,1091,2820,2399.36,0.546,10.69,14.94,12.97,201.6,81.9,12.0,27.41,39.41,15.7,6.31,3.84,15.84,20.94,0.0,0.66,28.22,63.72,7.53,23.72,17.94,25.59,20.69,40.0,34.09,88.13,74.98
Howard,Bison,22fbe5dc-c6db-4675-b3a3-2d8af7f5d313,33,6725.0,847,1997,1225,579,6725.0,0.473,268,772,0.347,19,487,688,0.708,306,716,1022,407,443,0.92,178,93,678,10,2449,158,0,507,416,0,3,829,2355,2299.72,0.532,4.79,15.36,12.61,203.8,74.2,9.27,21.7,30.97,12.3,5.39,2.82,13.42,20.55,0.0,0.58,25.67,60.52,8.12,23.39,14.76,20.85,17.55,37.12,25.12,71.36,69.69
Savannah State,Tigers,3eacc387-0ad8-4c5e-a666-c8ab447d224f,32,6475.0,940,2350,1046,549,6475.0,0.525,391,1304,0.3,36,483,694,0.696,345,728,1073,504,448,1.13,301,89,608,8,2754,241,1,537,377,0,2,857,2652,2655.36,0.519,7.53,16.78,11.78,202.3,86.1,10.78,22.75,33.53,15.8,9.41,2.78,14.0,19.0,0.03,1.13,29.38,73.44,12.22,40.75,15.09,21.69,17.16,32.69,26.78,82.88,82.98
North Carolina A&T,Aggies,53aaac6a-796e-41a6-a04e-6ce74c5717f8,35,7075.0,929,2010,1303,716,7075.0,0.55,213,707,0.301,23,552,776,0.711,288,841,1129,534,482,1.11,212,80,630,3,2623,309,0,499,343,0,1,1082,2791,2351.44,0.558,8.83,14.26,9.8,202.1,74.9,8.23,24.03,32.26,15.3,6.06,2.29,13.77,18.0,0.0,0.66,26.54,57.43,6.09,20.2,15.77,22.17,20.46,37.23,30.91,79.74,67.18
Morgan State,Bears,576b816b-5b9a-4768-a62b-f8435a8272c2,32,6500.0,799,1921,1429,636,6500.0,0.445,163,492,0.331,10,550,761,0.723,368,717,1085,395,444,0.89,226,89,649,7,2311,197,0,459,360,0,2,834,2329,2255.84,0.512,6.16,14.34,11.25,203.1,72.2,11.5,22.41,33.91,12.3,7.06,2.78,13.88,20.28,0.0,0.31,24.97,60.03,5.09,15.38,17.19,23.78,19.88,44.66,26.06,72.78,70.5
Coppin State,Eagles,5f9a90a2-3926-404e-8c8a-d9f22ad6907d,32,6525.0,657,1824,955,392,6525.0,0.41,265,869,0.305,21,366,497,0.736,216,739,955,338,462,0.73,172,82,651,15,1945,99,2,402,253,0,9,581,1732,2042.68,0.476,3.09,12.56,7.91,203.9,60.8,6.75,23.09,29.84,10.6,5.38,2.56,14.44,20.34,0.06,0.66,20.53,57.0,8.28,27.16,11.44,15.53,12.25,29.84,18.16,54.13,63.83
South Carolina State,Bulldogs,a44f8c85-7ab6-4a4e-b6f1-c69a4cabe1ed,32,6450.0,829,1949,1336,624,6450.0,0.467,205,613,0.334,20,492,706,0.697,307,687,994,349,447,0.78,169,76,612,5,2355,153,1,475,368,0,1,956,2162,2259.64,0.521,4.78,14.84,11.5,201.6,73.6,9.59,21.47,31.06,10.9,5.28,2.38,13.97,19.13,0.03,0.63,25.91,60.91,6.41,19.16,15.38,22.06,19.5,41.75,29.88,67.56,70.61
Norfolk State,Spartans,a8f75c12-c4db-401f-99e3-b48209d85274,33,6625.0,858,1992,1285,604,6625.0,0.47,254,707,0.359,2,429,639,0.671,347,811,1158,450,507,0.89,206,114,693,5,2399,233,0,528,364,0,2,944,2476,2273.16,0.528,7.06,16.0,11.03,200.8,72.7,10.52,24.58,35.09,13.6,6.24,3.45,15.36,21.0,0.0,0.06,26.0,60.36,7.7,21.42,13.0,19.36,18.3,38.94,28.61,75.03,68.88
Florida A&M,Rattlers,cec2527e-5e1e-4817-a628-35666ef13b6e,34,6925.0,831,1981,1365,614,6925.0,0.45,217,616,0.352,21,464,641,0.724,272,683,955,370,471,0.79,194,104,612,5,2343,162,0,404,320,0,2,698,2168,2263.04,0.518,4.76,11.88,9.41,203.7,68.9,8.0,20.09,28.09,10.9,5.71,3.06,13.85,18.0,0.0,0.62,24.44,58.26,6.38,18.12,13.65,18.85,18.06,40.15,20.53,63.76,66.56
Maryland-Eastern Shore,Hawks,d20216d8-161c-46e3-b8d2-92208ddf5acf,32,6400.0,710,1844,1119,504,6400.0,0.45,206,725,0.284,18,366,542,0.675,280,663,943,347,418,0.83,151,57,549,1,1992,107,0,324,295,0,3,702,1762,2082.48,0.478,3.34,10.13,9.22,200.0,62.3,8.75,20.72,29.47,10.8,4.72,1.78,13.06,17.16,0.0,0.56,22.19,57.63,6.44,22.66,11.44,16.94,15.75,34.97,21.94,55.06,65.08
North Carolina Central,Eagles,e4c315a0-e83f-4d14-856e-34a0463059e3,35,7025.0,949,2060,1420,737,7025.0,0.519,212,640,0.331,20,410,597,0.687,356,851,1207,545,495,1.1,179,117,651,5,2520,257,0,449,470,0,0,1272,2775,2322.68,0.542,7.34,12.83,13.43,200.7,72.0,10.17,24.31,34.49,15.6,5.11,3.34,14.14,18.6,0.0,0.57,27.11,58.86,6.06,18.29,11.71,17.06,21.06,40.57,36.34,79.29,66.36
Delaware State,Hornets,ffa04cde-aa2d-4e91-b2cd-bde2bfed44de,32,6500.0,742,1781,1190,550,6500.0,0.462,192,591,0.325,2,358,516,0.694,275,662,937,348,491,0.71,189,83,560,3,2034,138,0,388,293,0,0,750,1903,2008.04,0.506,4.31,12.13,9.16,203.1,63.6,8.59,20.69,29.28,10.9,5.91,2.59,15.34,17.5,0.0,0.06,23.19,55.66,6.0,18.47,11.19,16.13,17.19,37.19,23.44,59.47,62.75
